,vertical_column_troposphere,day
0,2.1946826695250383,2023-12-11
0,2.904533392813834,2023-12-12
0,2.0086675214838676,2023-12-13
0,2.032552438306702,2023-12-14
0,2.3937578494069016,2023-12-15
0,3.612355685195204,2023-12-16
0,1.120318635977872,2023-12-17
0,1.844238164149292,2023-12-18
0,1.988242200521453,2023-12-19
0,2.365626301650967,2023-12-20
0,2.1059706273003047,2023-12-21
0,2.594560149428405,2023-12-22
0,2.03702867485346,2023-12-23
0,1.9855107859730674,2023-12-24
0,1.4442363988373335,2023-12-25
0,1.5586814742578734,2023-12-26
0,3.19934756303274,2023-12-27
0,2.2890371296059526,2023-12-28
0,2.5355956680407035,2023-12-29
0,2.2893309132950583,2023-12-30
0,2.501736978820544,2023-12-31
0,2.2392159056264047,2024-01-01
0,1.9272454124556042,2024-01-02
0,2.1373370815037105,2024-01-03
0,2.2566067811519903,2024-01-04
0,14.268059779813846,2024-01-05
0,1.9534674608823608,2024-01-06
0,1.544199875302896,2024-01-07
0,13.839255626087047,2024-01-08
0,3.7620212669915727,2024-01-09
0,1.8950037996239633,2024-01-10
0,2.043094489839442,2024-01-11
0,2.359184426404941,2024-01-12
0,1.9977306843633102,2024-01-13
0,2.4287831260173394,2024-01-14
0,3.053144490852553,2024-01-15
0,2.344535142679323,2024-01-16
0,2.034460415676915,2024-01-17
0,3.7793620865196855,2024-01-18
0,3.0724504198905973,2024-01-19
0,2.1673344200781273,2024-01-20
0,2.483090056952353,2024-01-21
0,1.9677094239347752,2024-01-22
0,3.2979909060542645,2024-01-23
0,2.4796694979933864,2024-02-01
0,2.509363780306551,2024-02-02
0,6.474019423287557,2024-02-03
0,3.8334032861703533,2024-02-04
0,2.883302981770641,2024-02-05
0,1.8752113203308003,2024-02-06
0,2.1074694390182214,2024-02-07
0,2.8264719644465734,2024-02-08
0,2.2003792511961855,2024-02-09
0,2.918702168784873,2024-02-10
0,8.319789764668034,2024-02-11
0,2.6542958172230846,2024-02-12
0,2.2316511330824715,2024-02-13
0,2.13544409130067,2024-02-14
0,2.7218208899308216,2024-02-15
0,3.8913236861565657,2024-02-16
0,4.241049616578428,2024-02-17
0,1.679505538682801,2024-02-18
0,2.934938061055654,2024-02-19
0,2.3340594420548566,2024-02-20
0,1.7885473576298203,2024-02-21
0,1.064594571398643,2024-02-22
0,1.8243320437300548,2024-02-23
0,2.019324621759191,2024-02-24
0,2.52527615548009,2024-02-25
0,1.6565020158411614,2024-02-26
0,1.5649176352415222,2024-02-27
0,3.2868554717532903,2024-02-28
0,4.644882141266756,2024-02-29
0,3.7827967079354066,2024-03-01
0,2.0704477055945083,2024-03-02
0,1.3054968974061103,2024-03-03
0,2.1046021715389878,2024-03-04
0,5.612913548746961,2024-03-05
0,1.543112955262802,2024-03-06
0,2.486969151649618,2024-03-07
0,2.9994314850895445,2024-03-08
0,1.5958191508197823,2024-03-09
0,1.3775117810283857,2024-03-10
0,2.1619635956516623,2024-03-11
0,2.190790134295826,2024-03-12
0,1.8390416393375502,2024-03-13
0,1.9896742425797806,2024-03-14
0,4.305480933964572,2024-03-15
0,2.682534825803991,2024-03-16
0,8.070254647512167,2024-03-17
0,1.7783325846246796,2024-03-18
0,2.0255543984710367,2024-03-19
0,3.2574758671350197,2024-03-20
0,5.436144505268618,2024-03-21
0,2.057065932489273,2024-03-22
0,1.458638771078639,2024-03-23
0,2.4303913648234485,2024-03-24
0,2.0856547524134617,2024-03-25
0,1.5415929380094404,2024-03-26
0,1.815375218938556,2024-03-27
0,0.994752976397687,2024-03-28
0,1.8749044222917506,2024-03-29
0,1.3619758908280903,2024-03-30
0,1.4552310220432014,2024-03-31
0,1.445531088069842,2024-04-01
0,1.8951460136215412,2024-04-02
0,1.5642747083767945,2024-04-03
0,1.8665991683293564,2024-04-04
0,2.2426272299082317,2024-04-05
0,1.9592479543813954,2024-04-06
0,1.473774087619072,2024-04-07
0,3.921074715229165,2024-04-08
0,2.7866290217790874,2024-04-09
0,5.087003282525339,2024-04-10
0,2.347979935442983,2024-04-11
0,1.6660364671558472,2024-04-12
0,1.8839592036187403,2024-04-13
0,1.2323098623029158,2024-04-14
0,1.3177931867306398,2024-04-15
0,1.3525215508082904,2024-04-16
0,1.7738635661394344,2024-04-17
0,2.000704733219906,2024-04-18
0,1.8562500871080307,2024-04-19
0,2.129253203074409,2024-04-20
0,1.665062721938658,2024-04-21
0,1.6528254527823192,2024-04-22
0,1.9971997382805082,2024-04-23
0,1.0936966771330279,2024-04-24
0,1.1965609375133628,2024-04-25
0,1.5072875079159227,2024-04-26
0,1.2786913184614896,2024-04-27
0,1.469446952362469,2024-04-28
0,12.837470211608546,2024-04-29
0,1.1181035762590197,2024-04-30
0,1.7269189067324255,2024-05-01
0,6.0683677085387,2024-05-02
0,4.3180018638600925,2024-05-03
0,2.0454552849571166,2024-05-04
0,2.657095546955204,2024-05-05
0,0.7614048737655037,2024-05-06
0,0.608169576428401,2024-05-07
0,1.180970495756911,2024-05-08
0,1.1338344633058712,2024-05-09
0,1.2897696145520523,2024-05-10
0,1.785958910010239,2024-05-11
0,8.474368660246972,2024-05-12
0,5.669211077842088,2024-05-13
0,1.499861497415334,2024-05-14
0,1.5967308982855373,2024-05-15
0,6.606562493908158,2024-05-16
0,1.7875321223442178,2024-05-17
0,2.917153337340175,2024-05-18
0,1.3353050457900337,2024-05-19
0,1.4021298400296633,2024-05-20
0,1.21941867309065,2024-05-21
0,1.835485658945899,2024-05-22
0,1.3237526378867035,2024-05-23
0,1.0155384776325853,2024-05-24
0,0.7031647082401,2024-05-25
0,1.038755631677174,2024-05-26
0,1.3202624159548937,2024-05-27
0,12.125590071592686,2024-05-28
0,3.96925129897881,2024-05-29
0,2.6530298251775033,2024-05-30
0,3.722826438367894,2024-05-31
0,2.64303130160005,2024-06-01
0,1.2905794993699324,2024-06-02
0,1.1956411635066142,2024-06-03
0,1.165865191825714,2024-06-04
0,3.0103012232022697,2024-06-05
0,1.958670482907065,2024-06-06
0,1.4379052020348988,2024-06-07
0,1.403584508548153,2024-06-08
0,1.1199993209745802,2024-06-09
0,1.6232800908230098,2024-06-10
0,1.7946082304704645,2024-06-11
0,2.262475553166704,2024-06-12
0,2.570559726176291,2024-06-13
0,2.560719774330911,2024-06-14
0,1.81733417073573,2024-06-15
0,2.921242547973934,2024-06-16
0,1.968068750124183,2024-06-17
0,2.707846497633287,2024-06-18
0,1.9496393765233042,2024-06-19
0,1.9567876895763483,2024-06-20
0,2.2735772560277603,2024-06-21
0,2.3070962142558415,2024-06-22
0,1.9625525498559253,2024-06-23
0,2.0860678444223306,2024-06-24
0,2.181447488672445,2024-06-25
0,2.307438043032546,2024-06-26
0,2.238734701544025,2024-06-27
0,2.092477844547044,2024-06-28
0,1.2688650845966152,2024-06-29
0,1.6514436148004037,2024-06-30
0,2.3143620450313334,2024-07-01
0,2.012070244925053,2024-07-02
0,1.4488571287869307,2024-07-03
0,1.409500626687713,2024-07-04
0,1.7081214329467407,2024-07-05
0,1.8796428129287404,2024-07-06
0,1.9327627143174626,2024-07-07
0,1.5153988924904376,2024-07-08
0,1.8356949339029864,2024-07-09
0,2.557292848799211,2024-07-10
0,3.3624747290514403,2024-07-11
0,2.159888199524541,2024-07-12
0,2.94016333099686,2024-07-13
0,2.1314583271395353,2024-07-14
0,1.7911181906533915,2024-07-15
0,1.818769808546217,2024-07-16
0,2.423494712234997,2024-07-17
0,3.890762275379328,2024-07-18
0,2.200613268291514,2024-07-19
0,2.252432304307364,2024-07-20
0,2.2487061264705104,2024-07-21
0,1.6928664011379555,2024-07-22
0,2.3093054381062283,2024-07-23
0,2.303518162336402,2024-07-25
0,2.9668112732858143,2024-07-26
0,1.8329441583342703,2024-07-27
0,1.3086181300944706,2024-07-28
0,1.2073097577255054,2024-07-29
0,1.1541368225600444,2024-07-30
0,1.2593286427199888,2024-07-31
0,1.6135484763958277,2024-08-01
0,1.7096495347095442,2024-08-02
0,4.39126086415565,2024-08-03
0,2.7509882423822036,2024-08-04
0,2.5717285852110217,2024-08-05
0,2.614703004044215,2024-08-06
0,2.2434027477577807,2024-08-07
0,1.9322145916733557,2024-08-22
0,1.7592781685164636,2024-08-23
0,1.3567890835312906,2024-08-24
0,2.051369501750145,2024-08-25
0,1.9157591754143568,2024-08-26
0,2.0741490483884326,2024-08-27
0,2.3479428961347404,2024-08-28
0,2.332562491493806,2024-08-29
0,2.4151014717048054,2024-08-30
0,1.8520659347954607,2024-08-31
0,1.5538793210416393,2024-09-01
0,1.9555977993003455,2024-09-02
0,1.973602404821682,2024-09-03
0,2.146936162372255,2024-09-04
0,2.4506266859277077,2024-09-05
0,1.9653328409795932,2024-09-06
0,1.8396858066003612,2024-09-07
0,1.7931580504369438,2024-09-08
0,2.1178910322732922,2024-09-09
0,2.52481524469305,2024-09-10
0,2.891511663190821,2024-09-11
0,1.406149299198203,2024-09-12
0,1.8642213694710026,2024-09-13
0,1.9823901544199392,2024-09-14
0,1.844082279703033,2024-09-15
0,1.7945250075508252,2024-09-16
0,1.5853657548880276,2024-09-17
0,1.5623203608051606,2024-09-18
0,1.735615103082834,2024-09-19
0,1.7544899007740036,2024-09-20
0,1.515518336010627,2024-09-21
0,1.341296417235086,2024-09-22
0,1.365345945935256,2024-09-23
0,1.669524497446611,2024-09-24
0,2.8655884344634934,2024-09-25
0,2.0558595045561177,2024-09-26
0,2.28666840340602,2024-09-27
0,2.4910811773839985,2024-09-28
0,2.121315894881487,2024-09-29
0,2.253750289082231,2024-09-30
0,2.1462899555978856,2024-10-01
0,1.691211066201179,2024-10-02
0,2.1481081219811426,2024-10-03
0,2.2235618144313123,2024-10-04
0,1.6084906356656987,2024-10-05
0,2.10341258341786,2024-10-06
0,2.312411146072053,2024-10-07
0,2.21834579506096,2024-10-08
0,2.564946658109335,2024-10-09
0,2.2537280277679903,2024-10-10
0,2.840533927384102,2024-10-11
0,2.6131966157614843,2024-10-12
0,1.6522543847131648,2024-10-13
0,1.8730352596082278,2024-10-14
0,1.922873715236864,2024-10-15
0,1.3432942591390602,2024-10-16
0,1.2238388497069255,2024-10-17
0,1.4341418005323503,2024-10-18
0,1.1886302713398647,2024-10-19
0,1.085993816479449,2024-10-20
0,1.3216852618450898,2024-10-21
0,1.6489991325600133,2024-10-22
0,1.5474498467988027,2024-10-23
0,1.5198558811521146,2024-10-24
0,1.7318677261744577,2024-10-26
0,1.7272777795664043,2024-10-27
0,1.4086935873449473,2024-10-28
0,1.363267735902682,2024-10-29
0,1.5823962166756487,2024-10-30
0,3.8659785830261777,2024-10-31
0,1.3531079639689088,2024-11-01
0,1.454766039425674,2024-11-02
0,1.6045396000667687,2024-11-03
0,1.4076372773819963,2024-11-04
0,1.9188495205543286,2024-11-05
0,3.468099954047861,2024-11-06
0,1.5926667750156964,2024-11-07
0,2.1071524189407875,2024-11-08
0,2.937055466349771,2024-11-09
0,1.5629467098719483,2024-11-10
0,1.337911832950115,2024-11-11
0,1.7475862594568687,2024-11-12
0,2.241592319537507,2024-11-13
0,1.6044350595718333,2024-11-14
0,1.7721578733209367,2024-11-15
0,2.1454345395629293,2024-11-16
0,1.5485626939982116,2024-11-17
0,1.7822818441931227,2024-11-18
0,2.401267903834862,2024-11-19
0,2.1012520476645773,2024-11-20
0,2.1473665530995376,2024-11-21
0,1.9125352738617198,2024-11-22
0,2.4899904762871206,2024-11-23
0,1.810124832905394,2024-11-24
0,1.676482583027021,2024-11-25
0,2.0167318615675995,2024-11-26
0,2.4329638486794276,2024-11-27
0,3.3833407016996766,2024-11-28
0,1.7060948677215693,2024-11-29
0,1.994577596842192,2024-11-30
0,3.111929304336285,2024-12-01
0,1.8499105123466177,2024-12-02
0,2.16727868081758,2024-12-03
0,6.051031300631867,2024-12-04
0,2.853944208322559,2024-12-05
0,1.9001427970505678,2024-12-06
0,3.280591794728184,2024-12-07
0,4.217517805320191,2024-12-08
0,2.191538874629788,2024-12-09
0,2.787142579837825,2024-12-10
0,1.6075957314280545,2024-12-11
0,2.05619482213782,2024-12-12
0,3.539706490465207,2024-12-13
0,2.751874513336971,2024-12-14
0,1.7452061210074457,2024-12-15
0,1.8954908171177753,2024-12-16
0,1.655687711444694,2024-12-17
0,3.023550852092265,2024-12-18
0,1.7067810954813232,2024-12-19
0,2.1690757936259977,2024-12-20
0,1.8233576352313585,2024-12-21
0,2.1153965235402272,2024-12-22
0,2.6285284890767366,2024-12-23
0,2.4707837436251325,2024-12-24
0,7.88716960780329,2024-12-25
0,3.030835040826736,2024-12-26
0,1.9847342528131287,2024-12-27
0,17.213715536198333,2024-12-28
0,1.3069519388522555,2024-12-29
0,1.6625195207942618,2024-12-30
0,1.8498581308375273,2024-12-31
0,1.7008719250779578,2025-01-01
0,2.2569663955934334,2025-01-02
0,1.7968397070584097,2025-01-03
0,2.2688684827432004,2025-01-04
0,2.330211710983224,2025-01-05
0,1.8591022745124153,2025-01-06
0,1.5749250723226473,2025-01-07
0,1.8164583796897065,2025-01-08
0,2.2619996454664517,2025-01-09
0,4.213171496699229,2025-01-10
0,1.99045792747003,2025-01-11
0,3.1454056348527617,2025-01-12
0,1.5319284089084058,2025-01-13
0,2.213226478913475,2025-01-14
0,3.1417353369607,2025-01-15
0,1.9163187439898062,2025-01-16
0,2.4862225379088123,2025-01-17
0,2.8985868780977624,2025-01-18
0,1.8886080073352065,2025-01-19
0,2.040395793348356,2025-01-20
0,2.0898125619422827,2025-01-21
0,1.5966200951869445,2025-01-22
0,4.045531422691136,2025-01-23
0,2.459955454637263,2025-01-24
0,2.386215050393386,2025-01-25
0,2.704286803923893,2025-01-26
0,2.269679391110678,2025-01-27
0,2.1073653731244844,2025-01-28
0,1.6407398660118246,2025-01-29
0,2.1272034908505515,2025-01-30
0,2.3534982035827237,2025-01-31
0,2.012886285506089,2025-02-01
0,2.178963222118061,2025-02-02
0,1.7440504291587582,2025-02-03
0,2.047782076641064,2025-02-04
0,1.6311350630542485,2025-02-05
0,2.65865938491005,2025-02-06
0,2.0048515082741694,2025-02-07
0,1.8763785832504487,2025-02-08
0,1.4618399587943964,2025-02-09
0,1.5635667245342886,2025-02-10
0,2.8213440320497316,2025-02-11
0,2.2416823183924994,2025-02-12
0,1.7760662421429592,2025-02-13
0,2.4355962296149376,2025-02-14
0,1.1510114792857453,2025-02-15
0,1.116978922756276,2025-02-16
0,1.3083882934659428,2025-02-17
0,2.9272892663829944,2025-02-18
0,0.9060961697958086,2025-02-19
0,1.6128248167314136,2025-02-20
0,2.952906861444845,2025-02-21
0,2.887196241277834,2025-02-22
0,3.6115583330125456,2025-02-23
0,1.30326701260247,2025-02-24
0,1.7673806709920574,2025-02-25
0,1.7034376425988316,2025-02-26
0,2.8267590209467817,2025-02-27
0,2.167925178659867,2025-02-28
0,2.0164160780440468,2025-03-01
0,1.7344322238291305,2025-03-02
0,2.199616947519872,2025-03-03
0,1.7639224440742165,2025-03-04
0,1.6532056380125062,2025-03-05
0,1.8924770955601382,2025-03-06
0,1.9154258111495166,2025-03-07
0,1.763857634724805,2025-03-08
0,2.435509302925183,2025-03-09
0,1.964606768196191,2025-03-10
0,1.818622652895454,2025-03-11
0,1.0050145412586386,2025-03-12
0,1.6973673474665458,2025-03-13
0,1.1084248557746506,2025-03-14
0,1.5275988487355074,2025-03-15
0,2.140944576620336,2025-03-16
0,1.0653303076181482,2025-03-17
0,1.0936978564026103,2025-03-18
0,0.9765283816766301,2025-03-19
0,1.4544633278546129,2025-03-20
0,1.905319449256653,2025-03-21
0,1.679037642424199,2025-03-22
0,1.3920318664555706,2025-03-23
0,13.388356971763372,2025-03-24
0,1.5761439040381064,2025-03-25
0,2.3724002473396975,2025-03-26
0,2.091496409744943,2025-03-27
0,3.018791949594105,2025-03-28
0,1.8685305646593426,2025-03-29
0,1.2450985835528543,2025-03-30
0,4.118136160228039,2025-03-31
0,1.333171431385972,2025-04-01
0,1.512123984804016,2025-04-02
0,0.81593027937508,2025-04-03
0,1.022854661317551,2025-04-04
0,1.38681493601957,2025-04-05
0,1.833339135063393,2025-04-06
0,1.4450010584604656,2025-04-07
0,1.4282602245437435,2025-04-08
0,1.7574253978909407,2025-04-09
0,1.1493171298013916,2025-04-10
0,1.1981312788941252,2025-04-11
0,1.1178397842200072,2025-04-12
0,1.3135691540844598,2025-04-13
0,0.9931651926699296,2025-04-14
0,1.7904777718470057,2025-04-15
0,1.7481621085587224,2025-04-16
0,1.5307785640157374,2025-04-17
0,1.3414091454168784,2025-04-18
0,1.201339371395134,2025-04-19
0,1.3911925694692833,2025-04-20
0,2.611827473731946,2025-04-21
0,1.4029887658830782,2025-04-22
0,2.3460512082584937,2025-04-23
0,1.899784562131539,2025-04-24
0,2.2412808138511227,2025-04-25
0,1.114021948211409,2025-04-26
0,1.1597656710919317,2025-04-27
0,1.3547743511216126,2025-04-28
0,1.3383603299865956,2025-04-29
0,1.4729326294624683,2025-04-30
0,3.5751624959125916,2025-05-01
0,4.11844616694677,2025-05-02
0,1.4169294464985605,2025-05-03
0,1.1796837919524958,2025-05-04
0,1.9613660843612177,2025-05-05
0,1.9148987977981475,2025-05-06
0,6.549322268147129,2025-05-07
0,1.4953642737673982,2025-05-08
0,1.947207215972513,2025-05-09
0,1.3625575231384361,2025-05-10
0,2.0626706917064523,2025-05-11
0,2.171822411404195,2025-05-12
0,1.9821519471975377,2025-05-13
0,1.4999019382353673,2025-05-14
0,1.3329429615712782,2025-05-15
0,1.1480338948513087,2025-05-16
0,1.1783579659939816,2025-05-17
0,1.3502985870452202,2025-05-18
0,1.4077091217316324,2025-05-19
0,1.004959299197187,2025-05-20
0,3.658201997301434,2025-05-21
0,2.684093558196505,2025-05-22
0,4.220173792828658,2025-05-23
0,1.4993373506560248,2025-05-24
0,0.7587407612805461,2025-05-25
0,1.4301264129882008,2025-05-26
0,3.510675011420017,2025-05-27
0,2.902201403723788,2025-05-28
0,1.6074295569083503,2025-05-29
0,2.7526667650099057,2025-05-30
0,1.7244769394571102,2025-05-31
